date,week,algo,policy_type,tag,model_path,reward_mean,reward_std,tardiness_mean,tardiness_std,late_jobs_mean,late_jobs_std,jobs_scheduled_mean,jobs_scheduled_std,tardiness_p95_mean,tardiness_p95_std,weighted_tardiness_mean,weighted_tardiness_std,heuristic_name,heuristic_reward_mean,heuristic_reward_std,heuristic_tardiness_mean,heuristic_tardiness_std,heuristic_late_jobs_mean,heuristic_late_jobs_std,heuristic_jobs_scheduled_mean,heuristic_jobs_scheduled_std,heuristic_tardiness_p95_mean,heuristic_tardiness_p95_std,heuristic_weighted_tardiness_mean,heuristic_weighted_tardiness_std,n_episodes
2026-09-19,S2W9,action_space_option1,rule_selection,online_lognormal_rho075_dense_weighted_entcoef_randomized_eval_online_eval,D:\University\Year3\ResearchProject\Neural-Knapsack-Research-Project\rl_training\models\action_space_option1_ppo_online_lognormal_rho075_dense_weighted_entcoef.zip,2810.7754000003333,132.5034472337984,269.2,116.79623281596028,22.9,5.503635162326805,833.42,22.642517527872204,,,798.46,346.64588328725324,SPT,2810.7754000003333,132.50344723379843,269.2,116.79623281596028,22.9,5.503635162326805,833.42,22.642517527872204,,,798.46,346.64588328725324,50
2026-09-19,S2W9,action_space_option1,rule_selection,online_lognormal_rho075_dense_weighted_entcoef_randomized_eval_online_eval,D:\University\Year3\ResearchProject\Neural-Knapsack-Research-Project\rl_training\models\action_space_option1_ppo_online_lognormal_rho075_dense_weighted_entcoef.zip,2810.7754000003333,132.5034472337984,269.2,116.79623281596028,22.9,5.503635162326805,833.42,22.642517527872204,,,798.46,346.64588328725324,LST,2797.410800000334,158.65909226817098,304.32,172.91378661055342,31.12,10.406997645815052,827.7,25.15968998219175,,,918.92,551.653146098162,50
2026-09-19,S2W9,action_space_option1,rule_selection,online_lognormal_rho075_dense_weighted_entcoef_randomized_eval_online_eval,D:\University\Year3\ResearchProject\Neural-Knapsack-Research-Project\rl_training\models\action_space_option1_ppo_online_lognormal_rho075_dense_weighted_entcoef.zip,2810.7754000003333,132.5034472337984,269.2,116.79623281596028,22.9,5.503635162326805,833.42,22.642517527872204,,,798.46,346.64588328725324,ATC,2824.778400000334,132.6894032899387,234.36,114.66625658841402,23.8,6.009991680526688,835.92,22.533388560090113,,,648.16,338.30331715784286,50
2026-09-19,S2W9,action_space_option1,rule_selection,online_lognormal_rho075_dense_weighted_entcoef_randomized_eval_online_eval,D:\University\Year3\ResearchProject\Neural-Knapsack-Research-Project\rl_training\models\action_space_option1_ppo_online_lognormal_rho075_dense_weighted_entcoef.zip,2810.7754000003333,132.5034472337984,269.2,116.79623281596028,22.9,5.503635162326805,833.42,22.642517527872204,,,798.46,346.64588328725324,FCFS+FirstFit,2842.1250000003333,171.33072266525934,323.02,154.46028486313236,33.44,10.909005454210755,835.5,24.036014644695157,,,987.5,511.52252149832077,50
2026-09-19,S2W9,action_space_option1,rule_selection,online_lognormal_rho075_dense_weighted_entcoef_randomized_eval_online_eval,D:\University\Year3\ResearchProject\Neural-Knapsack-Research-Project\rl_training\models\action_space_option1_ppo_online_lognormal_rho075_dense_weighted_entcoef.zip,2810.7754000003333,132.5034472337984,269.2,116.79623281596028,22.9,5.503635162326805,833.42,22.642517527872204,,,798.46,346.64588328725324,LPT+WorstFit,2476.139400000339,124.56184633201387,790.82,208.8237237480454,41.44,9.998319858856286,802.78,23.159697752777344,,,2370.06,675.1351986083973,50
2026-09-19,S2W9,action_space_option1,rule_selection,online_lognormal_rho075_dense_weighted_entcoef_randomized_eval_online_eval,D:\University\Year3\ResearchProject\Neural-Knapsack-Research-Project\rl_training\models\action_space_option1_ppo_online_lognormal_rho075_dense_weighted_entcoef.zip,2810.7754000003333,132.5034472337984,269.2,116.79623281596028,22.9,5.503635162326805,833.42,22.642517527872204,,,798.46,346.64588328725324,WSPT+BestFit,2867.0458000003327,172.59403854235524,263.66,107.00104859299277,24.3,5.9169248769948055,836.88,22.694175464202264,,,709.42,299.05792683023805,50
2026-09-19,S2W9,action_space_option1,rule_selection,online_lognormal_rho075_dense_weighted_entcoef_randomized_eval_online_eval,D:\University\Year3\ResearchProject\Neural-Knapsack-Research-Project\rl_training\models\action_space_option1_ppo_online_lognormal_rho075_dense_weighted_entcoef.zip,2810.7754000003333,132.5034472337984,269.2,116.79623281596028,22.9,5.503635162326805,833.42,22.642517527872204,,,798.46,346.64588328725324,EDF+BestFit,2867.8356000003337,186.3953442354181,245.46,139.84051058259192,26.82,8.790199087620257,834.9,23.139792566053828,,,736.44,430.4113455753693,50
2026-09-19,S2W9,action_space_option1,rule_selection,online_lognormal_rho075_dense_weighted_entcoef_randomized_eval_online_eval,D:\University\Year3\ResearchProject\Neural-Knapsack-Research-Project\rl_training\models\action_space_option1_ppo_online_lognormal_rho075_dense_weighted_entcoef.zip,2810.7754000003333,132.5034472337984,269.2,116.79623281596028,22.9,5.503635162326805,833.42,22.642517527872204,,,798.46,346.64588328725324,Tetris,2715.749600000339,148.32507201360173,408.14,177.14152646965647,33.64,10.447506879634012,836.2,24.984795376388416,,,1235.04,589.5804257266348,50
2026-09-19,S2W9,action_space_option3,priority_pointer_atc,online_lognormal_rho075_dense_weighted_longer_randomized_eval_online_eval,D:\University\Year3\ResearchProject\Neural-Knapsack-Research-Project\rl_training\models\action_space_option3_ppo_online_lognormal_rho075_dense_weighted_longer.zip,2419.1716000003335,67.43749231280772,327.6,140.01285655253236,29.96,7.107629703353995,829.2,23.14908205523493,,,892.84,399.225367931448,EDF,2820.3510000003334,154.7133214723283,263.16,126.7096460416491,28.78,8.877589762993107,832.62,22.86472392135973,,,800.9,404.57336788276115,50
2026-09-19,S2W9,action_space_option3,priority_pointer_atc,online_lognormal_rho075_dense_weighted_longer_randomized_eval_online_eval,D:\University\Year3\ResearchProject\Neural-Knapsack-Research-Project\rl_training\models\action_space_option3_ppo_online_lognormal_rho075_dense_weighted_longer.zip,2419.1716000003335,67.43749231280772,327.6,140.01285655253236,29.96,7.107629703353995,829.2,23.14908205523493,,,892.84,399.225367931448,SPT,2810.7754000003333,132.50344723379843,269.2,116.79623281596028,22.9,5.503635162326805,833.42,22.642517527872204,,,798.46,346.64588328725324,50
